% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=349228, Sun Apr 11 22:53:58 2021, <python>{}</python>
20 200 1.2333029063529477 2.738594236880784 -4.640996470647574 -1.9685199023222766e+00 -0.6635831299852677 1.396545644393977   
21 210 1.1357858518526376 2.702422953668718 -4.640996470647574 -2.0670839721736614e+00 -1.0518340110484568 0.1830299459743943   
22 220 1.0603594723323266 2.758108838907232 -4.640996470647574 -4.0065003665035750e+00 -0.9191733058087842 1.5471669552408016   
23 230 0.9716532085908429 2.858203452960583 -4.672892266358358 -4.6728922663583576e+00 -1.19918633009702 0.9018284590600205   
24 240 0.9040752057148564 2.8328252200635347 -4.672892266358358 -4.1856681273303948e+00 -0.15975705634886947 1.2976743661046468   
25 250 0.8300269121351909 2.84311160472758 -4.672892266358358 -4.4956380785670689e+00 -1.6285440942831362 -0.794917609327088   
26 260 0.826136113073778 2.7722017825412903 -5.333446249949918 -5.3334462499499180e+00 -0.7844807342069744 2.3946266756079977   
27 270 0.7893980872406614 2.7791294251124667 -5.333446249949918 -4.5664190923320955e+00 -2.816714837424402 -0.696798127354176   
28 280 0.7816346984206088 2.7665170407386777 -5.333446249949918 -4.9961256151902571e+00 -3.0382412791799407 -0.09173175152935098   
29 290 0.7667610091919544 2.8731806789794043 -5.333446249949918 -4.0760296863740679e+00 -3.078168204282254 -2.1325767361810635   
30 300 0.7369605484118629 2.750383273209879 -5.333446249949918 -5.3136624875305358e+00 -3.442048112660826 -1.5470527689487565   
31 310 0.701934245419885 2.7540748290355905 -5.333446249949918 -4.9172301483932070e+00 -3.2438828401485704 -0.9296053572466106   
32 320 0.6412375026137269 2.708187271361839 -5.472691083506417 -5.4726910835064171e+00 -3.1946602019049255 -2.0505576281135216   
33 330 0.545048790475151 2.747973635973915 -5.579230530697695 -5.5792305306976946e+00 -3.9181143931187217 -2.5002018183498245   
34 340 0.4718836057778879 2.7348479771903214 -6.1428259846974 -6.1428259846974003e+00 -5.725124644355935 -4.293734575064825   
35 350 0.43622339527059006 2.8455487256101346 -6.1428259846974 -5.8629676491734486e+00 -5.228493302806337 -4.335754415549845   
36 360 0.42747600620927123 2.926085699052564 -6.1428259846974 -5.9988170225886357e+00 -5.050380490982416 -3.8750673384328995   
37 370 0.4046080455452619 3.0388433647597655 -6.163243680538949 -6.1632436805389492e+00 -5.431443699733617 -3.2097596862645923   
38 380 0.39392565957270415 2.876299952184402 -6.163243680538949 -5.8814200639129401e+00 -5.55759600547081 -5.040588677012494   
39 390 0.33889770617301934 2.9400769201300867 -6.28209800711007 -6.2820980071100703e+00 -5.59049051460576 -4.160734585948323   
40 400 0.30667535967464277 2.8879934154932574 -6.28209800711007 -6.1559052170780006e+00 -5.734440390801183 -4.659272976173625   
41 410 0.2892652741669429 2.8651571533081484 -6.28209800711007 -6.2350830055765991e+00 -5.9448589540930765 -5.586365648862387   
42 420 0.28289370093420557 2.9134822231281174 -6.305738323233254 -6.3057383232332542e+00 -5.673168610116571 -5.13858908694556   
43 430 0.25111861862517243 3.166032098899565 -6.354458444120771 -6.3544584441207714e+00 -6.145589992564495 -5.653520038030574   
44 440 0.231704336381256 3.1667114703028854 -6.354458444120771 -6.2899930801079158e+00 -6.212006575989941 -5.754438070051409   
45 450 0.1978831836207944 3.4508429832990197 -6.354458444120771 -6.3202275049231487e+00 -6.115406458623177 -5.961394305228977   
46 460 0.1755014905259276 3.299290769276341 -6.359792857285909 -6.3597928572859086e+00 -6.247569095154146 -6.178367999987119   
47 470 0.16139237167295933 3.312964528646323 -6.359792857285909 -6.3438996181163905e+00 -6.301428961668099 -6.267365199145715   
48 480 0.153722120060131 3.207396531092762 -6.359792857285909 -6.3279452844799557e+00 -6.285888097807879 -6.123471329884641   
49 490 0.1435956840536591 3.1727619136687455 -6.359792857285909 -6.3342318027601605e+00 -6.28923581979623 -6.226477669113706   
50 500 0.15188545096192918 3.1481394860957193 -6.359792857285909 -6.3379558045114930e+00 -6.259662681709571 -6.121181280487956   
51 510 0.13743451332030243 3.110308116467724 -6.359792857285909 -6.3328417732208209e+00 -6.245219902336464 -6.162902779115184   
52 520 0.13747625877692607 3.1534839794400553 -6.375038894155747 -6.3750388941557468e+00 -6.273183906072912 -6.227528431685082   
53 530 0.15070318282225076 3.1252733349288158 -6.413690439390217 -6.4136904393902174e+00 -6.33617306698411 -6.299374733360413   
54 540 0.1707658229854274 3.3660555358374107 -6.413736351807712 -6.4137363518077120e+00 -6.356373580769579 -6.292334425421625   
55 550 0.1672781876505294 3.57776111903999 -6.446358075071899 -6.4463580750718990e+00 -6.305627345241112 -6.223522958813261   
56 560 0.17771753972729407 3.593059417987282 -6.463429153785957 -6.4634291537859569e+00 -6.359156607661667 -6.251348673771995   
57 570 0.18398462421447637 3.664660762649875 -6.464942793636979 -6.4649427936369790e+00 -6.355167182867836 -6.190876795392716   
58 580 0.19338295579688283 3.895103962959645 -6.495574629935229 -6.4955746299352288e+00 -6.391615699609786 -6.233782372116415   
59 590 0.20337722014457732 4.480828228488024 -6.518357363007406 -6.5183573630074063e+00 -6.4376444422070485 -6.331674187491851   
60 600 0.2271095505173207 5.262146027323163 -6.532098272923946 -6.5320982729239461e+00 -6.409055120689681 -6.365320432917459   
61 610 0.23464248497658977 6.088994469984766 -6.564409921328431 -6.5644099213284308e+00 -6.431009276146359 -6.141741120805308   
62 620 0.2402038102732232 6.9241299725479415 -6.591726690826014 -6.5917266908260137e+00 -6.461390868505356 -5.974727420599321   
63 630 0.24896278752488812 7.328725746076543 -6.617400231577415 -6.6174002315774150e+00 -6.425556178789231 -6.388912152101311   
64 640 0.2622014338998143 7.52298927044704 -6.6572871489413785 -6.6572871489413785e+00 -6.500776207269894 -6.145949110814039   
